subbasn,ar_sqkm,grd_cells,gen_flux,out_flux,ret_final,method
75.0,78729.45093,87,266782.057587951,641.7490653,0.997594481911182,Calculated
76.0,75244.91656,59,109369.817649669,6291.728168580001,0.942472902453458,Calculated
77.0,89851.28025,57,21919699.925234698,16410.101707,0.999251353724596,Calculated
78.0,147291.0557,99,3805662.845706888,1198.722607367,0.999685016078416,Calculated
79.0,159313.5719,60,5517819.153710988,175069.8049889,0.968271920461337,Calculated
80.0,52956.27633,39,4338241.535418166,361787.181411996,0.916605108669422,Calculated
81.0,137990.9097,60,8201395.067245356,964913.27108631,0.882347666076962,Calculated
82.0,237045.9883,158,1386285.060271675,1789.9103544999998,0.998708843941412,Calculated
83.0,53750.95338,30,55379748.679603696,5307625.180233695,0.904159457079868,Calculated
84.0,459791.4541,181,282590259.99209,1813595.8995997,0.993582242007738,Calculated
85.0,457833.8898,224,304758546.46100086,9863928.647406,0.96763362746689,Calculated
86.0,441909.3534,181,340436950.09466594,10880830.7504098,0.968038631683828,Calculated
87.0,212079.1967,92,783332855.528214,130240.374409,0.999833735590829,Calculated
88.0,2718.87749,2,57862.4600292,57862.4600292,,Masked (Endorheic)
89.0,2718.87749,2,100780.1160086,100780.1160086,,Masked (Endorheic)
90.0,2706.290889,2,64120.595995200005,64120.595995200005,,Masked (Endorheic)
91.0,84228.21581,50,8206422.293639776,15494.700456156,0.998111881170414,Calculated
92.0,43222.05907,45,107436.654743599,212.862718236,0.998018714201927,Calculated
93.0,319591.5013,134,1645560372.8486128,10051.6093726,0.999993891679978,Calculated
94.0,50399.52536,51,208197.820831634,10811.284759487002,0.948072056103652,Calculated
95.0,51674.98341,37,111415.611406228,21142.44437965,0.81023804372833,Calculated
96.0,1068359.182,427,21538683.925916836,27393.70579,,Masked (Endorheic)
97.0,56307.76477,34,5399483.18767472,413651.35509564,0.923390565223006,Calculated
98.0,67547.68843,53,3113798.57661899,130048.8609427,0.95823465849101,Calculated
99.0,227531.3953,105,21047728.97160079,297.501174928,0.999985865402613,Calculated
100.0,36521.68875,14,2929302.751016,79892.7653211,0.97272635431985,Calculated
101.0,147791.9965,70,79980305.42416367,13945.499557,0.999825638330799,Calculated
102.0,70901.38517,40,24083962.09760415,147548.86571145098,0.993873563448012,Calculated
103.0,47417.57402,19,597366.620443767,9728.371673287,0.98371457101828,Calculated
104.0,360192.991,350,1491025.219854538,189.592807127,0.999872843997135,Calculated
105.0,278155.8593,132,161199215.62920716,1648553.03561449,0.989773194434106,Calculated
106.0,250565.9518,124,53552329.90900182,3340963.09423288,0.937613114127621,Calculated
107.0,170735.4129,92,26996587.64310541,2154658.36142,0.92018775150754,Calculated
108.0,138815.1343,67,0.0,0.0,0.9141,Size Mean (Size 67)
109.0,2598.26493,2,87579.6777437,87579.6777437,,Masked (Endorheic)
110.0,2583.858004,4,206324.770317,206324.770317,,Masked (Endorheic)
111.0,393508.5354,165,302658152.3902606,21072.0634313,0.999930376686486,Calculated
112.0,16795.2054,8,1785158.9099434998,21172.924316,0.988139473635616,Calculated
113.0,778816.1163,285,23258652.441329375,406167.942122432,0.982536909945793,Calculated
114.0,25717.50579,10,10160490.8078725,52458.021477999995,0.994837058320317,Calculated
115.0,20586.09957,30,20269.311795211,654.55798545,0.96770694574817,Calculated
116.0,26640.03931,37,31080.20351407,2029.4246248,0.934703624965606,Calculated
117.0,55414.20999,60,101909.020927797,11195.8990564,0.890138292425237,Calculated
118.0,311173.0824,326,540762.796424112,158.287024397,0.99970728935969,Calculated
119.0,31095.73774,26,135536.013975251,0.0,0.9021,Size Mean (Size 26)
120.0,140069.0938,94,118245.29389438,8177.328260301,0.930844366054811,Calculated
121.0,257566.2928,211,1306092.94389787,30356.90512412,0.976757469469574,Calculated
122.0,167492.1257,154,1172801.431082495,45905.83311617,0.960857966319329,Calculated
123.0,117920.4848,124,1416598.77606983,25638.63028288,0.981901275988667,Calculated
124.0,116246.7888,131,1321978.024796043,26468.177641286,0.979978352782854,Calculated
125.0,61426.94762,37,787762.191859291,188474.88900702,0.760746465170944,Calculated
126.0,265869.3338,116,1385181261.9915028,4350986.75930279,0.996858904405733,Calculated
127.0,57402.76152,28,4207422.444693963,66449.271713575,0.984206655598043,Calculated
128.0,191122.3302,96,14310861.429657796,414936.665830713,0.971005472460882,Calculated
129.0,124914.0089,112,115211.1827517,9804.180139272,0.914902530248286,Calculated
130.0,37786.21668,36,71504.046236598,4361.748782,0.938999972567042,Calculated
131.0,99267.15131,58,56792.406890953,56.19122199,0.99901058565632,Calculated
132.0,774564.6623,521,9336588.094847884,32930.999683252,0.996472908588371,Calculated
133.0,687755.9498,491,3674830.071395381,54106.81419268,0.985276376555791,Calculated
134.0,422265.0881,340,951262.12266985,11843.53747719,0.987549659347363,Calculated
135.0,344393.8332,297,8233357.7806669185,94271.46958066,0.988550057936019,Calculated
136.0,231786.8115,238,6537166.468373726,50777.61007007,0.992232474067208,Calculated
137.0,224247.4531,123,11025344.359191546,12160.436986746,0.998897046968278,Calculated
138.0,421735.2852,167,7262107.625004928,22452.545258441,0.996908260464065,Calculated
139.0,118787.3045,76,4724944.761405882,566.029757169,0.999880203941897,Calculated
140.0,48934.28388,29,7159016.40787932,152222.92759276,0.978736893601023,Calculated
141.0,25525.19846,32,35265.653688413,6630.4599149900005,0.811985339231964,Calculated
142.0,596123.4999,414,801181.809516019,7537.765246882999,0.990591691976336,Calculated
143.0,363425.9898,329,235653.070391764,3961.24515005,0.983190352056671,Calculated
144.0,316721.0328,277,6956196.568461598,70.286935254,0.999989895780753,Calculated
145.0,263388.009,206,960882.053356564,9208.459039966,0.990416660392606,Calculated
146.0,162019.7894,152,166572.323044727,358.568493668,0.997847370516819,Calculated
147.0,259774.4045,108,155763904.88384306,5049540.84933703,0.967582086150815,Calculated
148.0,143664.5345,60,379091851.8989492,3720570.1135229,0.990185570871846,Calculated
149.0,95056.53484,34,4308470.76850029,2288.22826327,0.999468900130413,Calculated
150.0,372541.6641,166,75422115.05744532,3523104.23409874,0.95328818037766,Calculated
151.0,162989.0849,90,64147884.75299973,995192.06039154,0.984485972308775,Calculated
152.0,147322.6131,67,60722535.2229702,327299.89152516,0.994609910631641,Calculated
153.0,109759.9191,39,72201284.15815005,9194206.7206358,0.872658681520168,Calculated
154.0,68939.28632,44,24904053.319576494,64795.28736170001,0.997398203154714,Calculated
155.0,81627.73461,89,209883.454042015,724.01872434,0.996550377314664,Calculated
156.0,1352142.259,659,1161878855.9993968,430703835.221865,0.629304007902448,Calculated
157.0,527320.8641,242,5962282078.291502,2456907374.801485,0.587925002115044,Calculated
158.0,448633.1149,226,58928887.090390064,226367.21961011,0.996158637456314,Calculated
159.0,410823.1931,205,176589089.6650524,1908736.935017,0.989191082310706,Calculated
160.0,316634.2107,170,7702413026.646784,25812117.4221377,0.996648827148993,Calculated
161.0,179143.2591,113,38535443.792038105,3485572.3652227,0.909548923738025,Calculated
162.0,111152.9522,74,100134.179776342,31166.6156826,0.68875147574771,Calculated
163.0,1057579.056,446,19241392.202392172,293.861253324,0.999984727651189,Calculated
164.0,60823.71006,67,108882.830417572,1926.491848042,0.982306743490652,Calculated
165.0,102596.1026,69,414690678.240728,4469337.17554888,0.989222479766101,Calculated
166.0,54681.77657,40,191407.726747796,5879.07877799,0.969285049888626,Calculated
167.0,420206.9705,252,732116.385309123,56402.81662976,0.922959221017919,Calculated
168.0,367490.5072,232,296940.449868495,48207.694851723,0.837651977448433,Calculated
169.0,256319.0618,190,2252613.479352555,27925.87530077,0.987602899673318,Calculated
170.0,127353.2295,95,952003.3338233632,14.920892298,0.999984326848691,Calculated
171.0,28033.46158,19,369.629925807,28.289919228,,Masked (Endorheic)
172.0,13945.2049,8,161.603772435,2.664250279,,Masked (Endorheic)
173.0,13361.94952,15,380.041766896,308.761636338,,Masked (Endorheic)
174.0,10282.17773,15,195.023244389,45.108599327,,Masked (Endorheic)
175.0,7746.66842,13,1917.44347922,1099.575839339,,Masked (Endorheic)
176.0,4048.468391,3,185.075740961,52.960490176,,Masked (Endorheic)
177.0,1920.940484,4,6.344276297,6.344276297,,Masked (Endorheic)
178.0,1920.940484,4,0.425593263,0.425593263,,Masked (Endorheic)
179.0,97435.39633,77,7182860.971925244,89128.729901584,0.987591472221173,Calculated
180.0,288122.8587,216,963742.834460859,127795.4016597,0.867396781495977,Calculated
181.0,563341.5307,231,0.0,0.0,0.99,Size Mean (Size 231)
182.0,532996.2069,227,550506853.6850363,8362.09511278,0.999984810188907,Calculated
183.0,331485.262,141,324364046.06622726,9623128.336525,0.970332321189013,Calculated
184.0,188577.7741,75,84190317.6514557,6468502.364926,0.923168096458487,Calculated
185.0,174524.2722,78,373153.356587441,23601.3657494,0.936751565186927,Calculated
186.0,1581565.666,577,158648427.95898673,0.0,0.9108,Size Mean (Size 577)
187.0,979367.11,404,0.0,0.0,0.9528,Size Mean (Size 404)
188.0,322570.2661,132,166032467.93248555,6040698.59878582,0.963617365482743,Calculated
189.0,5892.280418,3,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
190.0,1154689.991,780,16324360.58423372,83327.460208825,0.994895514603537,Calculated
191.0,858315.925,541,7187771.637657898,63157.95849675,0.991213137856821,Calculated
192.0,483787.053,382,4444769.720968583,14751.19824903,0.996681223286003,Calculated
193.0,118846.5435,82,4157302.15667165,284892.35501146,0.931471818916442,Calculated
194.0,221504.9151,99,9300602.28054464,402895.5332227,0.956680705069446,Calculated
195.0,204733.0944,242,649448.450259503,14068.839733675,0.978337249510637,Calculated
196.0,55286.95963,32,358260.570522605,41169.727769525,0.885084401809919,Calculated
197.0,55205.04866,49,97246.582885524,8163.650284433,0.916052060214362,Calculated
198.0,954969.1047,387,28831187.82462318,0.0,0.99,Size Mean (Size 387)
199.0,960881.7583,363,307972054.778372,3340129.155933991,0.989154440787371,Calculated
200.0,29392.31713,43,51562.46611345,6442.8061965,0.87504852498086,Calculated
201.0,961047.0029,371,1102862345.4529064,1978318.583267751,0.998206196275152,Calculated
202.0,675750.2198,280,28858919.2445038,134897.55086746902,0.995325620141054,Calculated
203.0,385176.9059,184,307063463.38675004,20109.416093,0.999934510554036,Calculated
204.0,358011.9953,175,147679502.319573,811146.8424547,0.994507383694323,Calculated
205.0,350738.9803,165,11101814.756328152,742848.207085999,0.93308767770039,Calculated
206.0,196632.899,100,1537014.474086019,800275.4735419,0.479331205376071,Calculated
207.0,61139.18796,32,943242.93859136,95762.261299507,,Masked (Endorheic)
208.0,338744.5313,128,14243043.553306308,68656.72506008,0.99517963103861,Calculated
209.0,193651.7049,93,1536648111.527335,167324864.0634731,0.891110487294868,Calculated
210.0,76563.05061,34,29747225.9115888,15436878.340428,0.481064944129322,Calculated
211.0,50240.77469,23,22069687.5581107,8282992.370469,0.62468918743596,Calculated
212.0,45224.80718,18,1051771490.1873548,89340205.28353047,0.915057399713681,Calculated
213.0,33870.98022,18,23300833.926575,250639.92066827105,0.989243306850816,Calculated
214.0,33623.78585,15,5320445.5642874,664396.8808231,0.875123826981193,Calculated
215.0,141409.1979,126,695733.53873927,410.7359608,0.999409636106455,Calculated
216.0,91203.66022,85,243513.75280227,18193.99949999,0.925285536070879,Calculated
217.0,88907.65286,82,316716.95318502,17361.47972761,0.945182979461577,Calculated
218.0,1302.668279,2,953.498147,953.498147,0.75,Fixed (Size <= 4 Grids)
219.0,78096.68155,87,425604.994086847,69.517159542,0.999836662725983,Calculated
220.0,56653.63868,23,18040027.44633943,316397.16483900003,0.982461381182477,Calculated
221.0,80756.36674,90,259248.336857238,33928.883108898,0.869125937237615,Calculated
222.0,85077.98821,43,8219252.212821297,290574.959428362,0.964647032125977,Calculated
223.0,19864.74343,19,496936.44352755,48121.1303073,0.903164416830234,Calculated
224.0,110563.948,107,230259.893883397,918.571305017,0.996010719498194,Calculated
225.0,171672.3667,217,386828.695795022,21650.25656454,0.944031410286034,Calculated
226.0,16338.02527,7,4669887.65815323,1537789.6015969298,0.67070094311325,Calculated
227.0,169711.153,115,6589077.098306304,290.874509992,0.999955855045304,Calculated
228.0,101784.493,63,3975833.886066084,38.103722199,0.999990416168459,Calculated
229.0,162606.4071,78,19734792.66424849,154408.13640149,0.992175841974706,Calculated
230.0,92344.45329,58,375554.185697191,22196.051105471,0.940897873194342,Calculated
231.0,57056.1047,31,12597120.06966544,2441477.4428021,0.806187650089856,Calculated
232.0,289209.0374,150,129503181.96893756,290752.5973888,0.997754861363495,Calculated
233.0,639541.1124,262,91258513.68630418,185202.50772504997,0.997970572823905,Calculated
234.0,134740.8159,69,5984538.952631946,365307.90954237,0.938958053003948,Calculated
235.0,73274.18464,43,12313656.2767921,39320.8843727,0.996806725517683,Calculated
236.0,112760.839,59,2111138.494936316,4015.639481439001,0.998097879655423,Calculated
237.0,75738.68058,41,20801600.01881317,4030.0312711,0.999806263399572,Calculated
238.0,333786.249,126,12745897.857968058,14923.892079695,0.998829121946057,Calculated
239.0,102210.0395,69,41671.783456338,58.329573376,0.998600262130918,Calculated
240.0,1048375.643,556,16581930.183598597,1478915.68157586,0.910811608467712,Calculated
241.0,22798.20685,15,15234995.413692404,945426.712590903,0.937943748132592,Calculated
242.0,98446.27433,38,4315286.112232616,15.079514917,0.99999650555849,Calculated
243.0,66155.07639,40,142132325.2494676,2905357.0793892997,0.979558787388514,Calculated
244.0,127096.7783,171,93987.104353076,1054.842323766,0.988776733456929,Calculated
245.0,140441.4677,140,344178.23421489,1567.04917159,0.995446983522463,Calculated
246.0,85448.96559,52,25372427.417745706,21045.7794095,0.99917052558421,Calculated
247.0,40121.2209,64,67612.321970588,7323.80497109,0.891679434197277,Calculated
248.0,27408.74941,48,27682.63831421,2178.80282224,0.921293527101368,Calculated
249.0,59547.64638,41,747609.48789128,49435.56662076,0.933875148160306,Calculated
250.0,27500.74232,38,37409.684272358,2903.499217123,0.922386428177679,Calculated
251.0,338257.107,238,2124865.829277644,43888.4532434,0.979345306118307,Calculated
252.0,313991.5102,202,8258536.050265849,307305.0181754,0.962789407674075,Calculated
253.0,240030.818,166,26728723.45207573,1385541.084108606,0.948162841125097,Calculated
254.0,232655.7676,168,930080.841377207,3649.41000432,0.996076244298381,Calculated
255.0,132680.9959,96,5052149.835198607,1194.344770774,0.99976359672422,Calculated
256.0,132786.2315,90,331691.939508116,14903.404694884,0.955068535228848,Calculated
257.0,405556.9596,153,136231832.68818316,540522.3991298,0.996032334084744,Calculated
258.0,49517.05614,41,950586.761837949,169.32162965,0.999821876722412,Calculated
259.0,69958.06573,51,27866.513157116,2767.08836714,0.900702023552832,Calculated
260.0,196212.9424,118,26457666.77715419,2167642.623031188,0.91807128567728,Calculated
261.0,63057.18564,33,10366422.55234813,13111.008497744,0.998735242709668,Calculated
262.0,224128.6577,209,549567.131653714,122.213476172,0.999777618658153,Calculated
263.0,458759.9371,221,303995810.83659416,15715101.889574,0.948304873523335,Calculated
264.0,233039.8457,96,442099379.8267042,30012272.178733,0.93211419525063,Calculated
265.0,166648.1892,85,2638113799.1206746,79247112.374391,0.969960692218507,Calculated
266.0,163964.0971,69,253080200.4470755,103076132.263579,0.592713566365558,Calculated
267.0,159209.882,85,188189874.9309834,56967018.256666005,0.697289674709875,Calculated
268.0,153450.5831,64,195619771.5392862,7831518.513857,0.959965608526006,Calculated
269.0,138608.6481,92,979660640.9520888,230489540.526077,0.764725119198344,Calculated
270.0,118894.2568,51,149670462.6543152,49476372.045427,0.669431288124634,Calculated
271.0,81861.96995,42,287524051.0587243,45399512.491759,0.842101861306599,Calculated
272.0,81884.56052,40,24111614070.761055,79618.58832611,0.999996697915449,Calculated
273.0,165667.6113,79,203468608.7027789,18704219.3752907,0.908073193724869,Calculated
274.0,227274.0528,118,234186986.34437495,63352667.91174764,0.729478273320505,Calculated
275.0,158405.9358,76,266096756.0624512,8764616.276593,0.967062295661598,Calculated
276.0,146464.8903,78,51875500.6142618,3740732.368448,0.927890192400002,Calculated
277.0,98391.15632,54,49174088.5773453,6013987.952525,0.877700062644462,Calculated
278.0,93279.74141,51,216905607.2491733,10384438.4910541,0.952124619447367,Calculated
279.0,34900.77981,24,114431339.99667384,11292148.97312516,0.901319437721752,Calculated
280.0,1038576.918,610,28973560.987030786,42610.63862213,0.998529326835552,Calculated
281.0,479120.028,409,2438526.458384631,115090.28572094,0.952803347560485,Calculated
282.0,427144.6133,419,6498965.377684667,336.89994979,0.99994816098714,Calculated
283.0,362671.3338,230,16042978.709504023,6963.531577510999,0.999565945221046,Calculated
284.0,236639.8671,186,688525.69702816,22683.70485221,0.96705467210575,Calculated
285.0,40081.7724,26,1176615.810634882,191226.901018972,0.837477195792746,Calculated
286.0,314738.1827,275,1541173.104230821,24209.755787154,0.984291345520699,Calculated
287.0,132484.6676,154,1101040.038981394,62888.267742465,0.942882851198904,Calculated
288.0,113581.9756,122,111980.063051397,1758.974932473,0.984292070529862,Calculated
289.0,106550.4502,121,144450.013128293,2946.945684734,0.979598854850109,Calculated
290.0,91273.84798,88,1165775.828160193,38.471688247,0.999966999068502,Calculated
291.0,72825.7432,72,41603.865953743,1837.139136252,0.955842105195353,Calculated
292.0,670064.4291,258,37864881.166459635,5242666.70924561,0.861542766073976,Calculated
293.0,242283.4145,106,93448835.6076928,306556.781230098,0.996719522728811,Calculated
294.0,158041.1451,74,10789194.66547506,3064809.86352635,0.71593710572916,Calculated
295.0,156039.5837,73,15935521.264997432,8414884.0453421,0.471941714023156,Calculated
296.0,155957.5724,59,10002866.098852685,848300.5473808,0.915194251427788,Calculated
297.0,183322.6896,79,1056379.383340646,1303.520399691,0.998766048996934,Calculated
298.0,2882.494912,4,27749.64842725,27749.64842725,0.75,Fixed (Size <= 4 Grids)
299.0,2882.494912,2,12465.812669,12465.812669,0.75,Fixed (Size <= 4 Grids)
300.0,2882.494912,4,43250.945749,43250.945749,0.75,Fixed (Size <= 4 Grids)
301.0,2882.494912,4,19301.8738081,19301.8738081,0.75,Fixed (Size <= 4 Grids)
302.0,2882.494912,2,9709.8115495,9709.8115495,0.75,Fixed (Size <= 4 Grids)
303.0,5792.368133,11,0.0,0.0,0.8198,Size Mean (Size 11)
304.0,2891.693387,6,46.41248451,46.41248451,,Masked (Endorheic)
305.0,40332.85265,21,190144.163740704,21317.858287708,,Masked (Endorheic)
306.0,5783.386773,12,311142.647298,245258.32778,0.211749562749264,Calculated
307.0,8684.06152,12,0.0,0.0,0.7836,Size Mean (Size 12)
308.0,5783.386773,9,44355.09244859,3739.61368855,0.91568919188063,Calculated
309.0,20195.64477,13,255044.266027536,27548.855588466,0.891984022940192,Calculated
310.0,5783.386773,9,201057.54856839,45470.46438469,0.773843535303907,Calculated
311.0,2891.693387,6,0.0,0.0,0.6664,Size Mean (Size 6)
312.0,14374.16589,7,91286.823213959,8404.590757819,0.907932049096284,Calculated
313.0,8647.268176,10,34182.771214957,6309.835941667,0.815408882387333,Calculated
314.0,63116.11935,26,1558003.770162799,270548.67761074,0.826349150886541,Calculated
315.0,101497.236,47,648129.74375103,107739.81717547,,Masked (Endorheic)
316.0,37517.34232,28,64609.165643534,9885.96774357,,Masked (Endorheic)
317.0,2891.693387,6,50049.19705278,50049.19705278,0.6664,Size Mean (Size 6)
318.0,2891.693387,3,24595.01639,24595.01639,0.75,Fixed (Size <= 4 Grids)
319.0,2891.693387,6,2533.465265,2533.465265,0.6664,Size Mean (Size 6)
320.0,2891.693387,6,1279.639468,1279.639468,0.6664,Size Mean (Size 6)
321.0,2900.674746,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
322.0,2900.674746,6,191774.58331738,191774.58331738,0.6664,Size Mean (Size 6)
323.0,20365.63276,16,0.0,0.0,0.8549,Size Mean (Size 16)
324.0,2900.674746,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
325.0,64000.22774,32,3024257.656458903,60847.513468473,0.979880182054422,Calculated
326.0,2900.674746,4,776.291751009,776.291751009,0.75,Fixed (Size <= 4 Grids)
327.0,49273.80454,33,4013779.028182832,60080.504161822,0.985031437022326,Calculated
328.0,20356.43218,16,743485.123665853,100524.505247913,0.864792849180003,Calculated
329.0,2900.674746,4,147.694795,147.694795,0.75,Fixed (Size <= 4 Grids)
330.0,5792.368133,4,34211.43780567,12190.25433977,0.64367898218678,Calculated
331.0,5792.368133,4,15247.54337899,4548.20370474,0.701709082460648,Calculated
332.0,359050.6948,155,485999.409532597,1038.00629559,0.997864181982056,Calculated
333.0,11547.94292,12,241542.6008664,66.61296237,0.999724218576222,Calculated
334.0,2900.674746,4,3643.872891,3643.872891,0.75,Fixed (Size <= 4 Grids)
335.0,8728.315344,10,0.0,0.0,0.7968,Size Mean (Size 10)
336.0,155938.8596,71,12608279.993587058,1013888.23305371,,Masked (Endorheic)
337.0,2909.438448,4,213263.32591963,213263.32591963,0.75,Fixed (Size <= 4 Grids)
338.0,17532.44633,10,0.0,0.0,0.7968,Size Mean (Size 10)
339.0,2909.438448,4,6694.6919205389995,6694.6919205389995,0.75,Fixed (Size <= 4 Grids)
340.0,2909.438448,4,753.574730345,753.574730345,0.75,Fixed (Size <= 4 Grids)
341.0,20408.57801,12,890020.791803038,84191.299936238,0.90540524366214,Calculated
342.0,5818.876896,4,81986.4871924,1311.512109,0.984003313790939,Calculated
343.0,17465.1762,14,45506.13225266,499.19660718,0.989030124458648,Calculated
344.0,2909.438448,2,11017.433416302,11017.433416302,0.75,Fixed (Size <= 4 Grids)
345.0,5810.113195,4,17454.76795117,5811.03096747,0.667080594613091,Calculated
346.0,2909.438448,4,2664.123749,2664.123749,0.75,Fixed (Size <= 4 Grids)
349.0,8753.951891,10,0.0,0.0,0.7968,Size Mean (Size 10)
350.0,17524.55741,12,952485.420649537,11707.138329597,0.987708852990512,Calculated
351.0,5844.294742,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
352.0,161240.8513,67,309338.434696669,8624.20967736,,Masked (Endorheic)
353.0,8762.278706,8,119424.489958145,25958.403246045,0.782637520535841,Calculated
354.0,5835.967927,4,32105.66300174,12362.37451324,0.61494722870012,Calculated
355.0,8762.278706,6,233202.3219618,119271.307484,0.488550086119908,Calculated
356.0,5835.967927,4,7057.901058595,2328.433067425,0.670095535755709,Calculated
357.0,11705.02391,6,2242101.231149812,555079.023644882,0.752429098234685,Calculated
358.0,2917.983964,4,4988.8264967,4988.8264967,0.75,Fixed (Size <= 4 Grids)
359.0,5860.729173,3,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
360.0,8787.039951,8,0.0,0.0,0.7054,Size Mean (Size 8)
361.0,23474.90778,12,496830.365874757,45655.432679407,0.908106597713643,Calculated
362.0,5852.621558,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
363.0,2926.310779,2,1824.403049908,1824.403049908,0.75,Fixed (Size <= 4 Grids)
364.0,2926.310779,4,25044.78579538,25044.78579538,0.75,Fixed (Size <= 4 Grids)
365.0,5860.729173,3,124875.27309283,87444.91420803001,0.29974195817754,Calculated
366.0,2926.310779,2,14.42365578,14.42365578,0.75,Fixed (Size <= 4 Grids)
367.0,5852.621558,6,19051.467639473,10288.456640833,0.45996514097863,Calculated
368.0,81723.93776,32,246630.144817322,15123.919372713,,Masked (Endorheic)
369.0,2926.310779,2,5475.45663463,5475.45663463,0.75,Fixed (Size <= 4 Grids)
370.0,5860.729173,4,138639.777171,2437.843554,0.982415987649828,Calculated
371.0,2926.310779,4,62633.563718000005,62633.563718000005,0.75,Fixed (Size <= 4 Grids)
372.0,2926.310779,4,32460.2618472,32460.2618472,0.75,Fixed (Size <= 4 Grids)
373.0,5860.729173,5,166203.375255,44520.91196,0.732129916786027,Calculated
374.0,2926.310779,4,3956.727785,3956.727785,0.75,Fixed (Size <= 4 Grids)
375.0,8819.03104,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
376.0,5876.724717,4,1670.530304383,25.533223493,0.984715498170845,Calculated
377.0,8811.143111,8,86304.453933527,36285.106249437,0.579568555321788,Calculated
378.0,5868.836788,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
379.0,17645.72985,8,438836.30839649,45575.5323204,0.896144572706545,Calculated
380.0,26592.90463,15,1240499.340264841,10098.937498541,0.991858973906117,Calculated
381.0,2934.418394,1,415.201728832,415.201728832,0.75,Fixed (Size <= 4 Grids)
382.0,11729.56596,4,335767.77569197,133501.17316617,0.602400281292501,Calculated
383.0,2934.418394,1,65114.6222074,65114.6222074,0.75,Fixed (Size <= 4 Grids)
384.0,5868.836788,3,39860.859035066,6944.282010606,0.825786945421898,Calculated
385.0,281464.4512,110,1321580.661491763,3175.838765655,,Masked (Endorheic)
386.0,87488.05173,41,3028539.102368063,309581.736430683,0.897778524243383,Calculated
387.0,5860.729173,4,44833.49658595,4856.62232975,0.891674245830026,Calculated
388.0,106889.8028,63,5621409.431445906,1537787.998989646,0.726440847665831,Calculated
389.0,5868.836788,2,456497.67255373,21051.18154973,0.953885457001421,Calculated
391.0,2934.418394,1,16084.3279754,16084.3279754,0.75,Fixed (Size <= 4 Grids)
392.0,2934.418394,2,14149.317547,14149.317547,0.75,Fixed (Size <= 4 Grids)
393.0,17699.62396,10,0.0,0.0,0.7968,Size Mean (Size 10)
394.0,8834.586741,11,75152.40193515,39378.00019899,0.476024728617858,Calculated
395.0,115636.8143,60,4229223.353124046,0.0,0.9282,Size Mean (Size 60)
396.0,8842.254513,5,374597.13948394,18383.25301684,0.95092527123361,Calculated
397.0,2942.306323,2,2274.666200119,2274.666200119,0.75,Fixed (Size <= 4 Grids)
398.0,17721.74437,13,293251.709224115,2678.486922055,0.990866252990846,Calculated
399.0,5884.612646,4,75768.08309961,42447.14467471,0.439775391718621,Calculated
400.0,17653.61778,10,450926.04631743,1065.035541,0.99763811483125,Calculated
401.0,2942.306323,2,4775.960127705001,4775.960127705001,0.75,Fixed (Size <= 4 Grids)
402.0,108330.6806,43,11295947.14513635,19412.9937529,0.998281419565489,Calculated
403.0,14703.64369,8,509614.647151633,24740.765287233,0.95145201295623,Calculated
404.0,2942.306323,2,6656.414745312,6656.414745312,0.75,Fixed (Size <= 4 Grids)
405.0,58387.9525,23,2751263.413943765,4251.972330965,0.998454538264342,Calculated
406.0,2942.306323,2,275223.9756507,275223.9756507,0.75,Fixed (Size <= 4 Grids)
407.0,2942.306323,2,856.0965018,856.0965018,0.75,Fixed (Size <= 4 Grids)
408.0,2942.306323,4,1694.354467,1694.354467,0.75,Fixed (Size <= 4 Grids)
409.0,2942.306323,4,9372.788276,9372.788276,0.75,Fixed (Size <= 4 Grids)
410.0,26666.70994,20,116760.297127148,2948.19240516,0.974750043656111,Calculated
411.0,8864.8166,7,0.0,0.0,0.7443,Size Mean (Size 7)
412.0,5899.94819,6,28419.74414817,13084.5822364,0.539595354265618,Calculated
413.0,2949.974095,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
414.0,17779.99398,17,815218.113147101,40577.585446801,0.950224872592497,Calculated
415.0,5907.395348,7,0.0,0.0,0.7443,Size Mean (Size 7)
416.0,11792.22861,7,183553.89939989,5279.91670989,0.971235061052083,Calculated
417.0,5899.94819,4,410297.7713087,149576.5200637,0.635443985994353,Calculated
418.0,2949.974095,4,11991.9934285,11991.9934285,0.75,Fixed (Size <= 4 Grids)
419.0,2949.974095,4,1741.8219069,1741.8219069,0.75,Fixed (Size <= 4 Grids)
420.0,8849.922285,6,489415.036253708,97494.347831052,0.800794130525013,Calculated
421.0,2949.974095,2,97577.276847673,97577.276847673,0.75,Fixed (Size <= 4 Grids)
422.0,8834.586741,5,115279.236761194,27805.701862594,0.758796964277316,Calculated
423.0,5892.280418,3,36456.047077629,7554.957308229001,0.792765318408176,Calculated
424.0,2949.974095,2,2648.08609214,2648.08609214,0.75,Fixed (Size <= 4 Grids)
