subbasn,data_cov,mask_v1,grid_cells,gen_flux,out_flux,ratio,retention,mask_v2,mask_final,ret_valid,name,river,categry,mouth,ddm30_d,stn30_d,contnnt,sea,seabasn,lon,lat,strahlr,area,ar_sqkm,land_ar,arlndfr,grd_cll,sbbsn_c,t_sbbsn_d,t_sbbsn_c,A_juC1,A_jmT1,A_jmT3,A_jmC1,A_jmC2,A_jdC1,wrld_rg,wrld_r_,mask,to_sea,mask_pnv,ret_final,method,ratio_final
7896.0,0.999999999999979,0,12,1905.35187242,81.62134189,0.042837936168888,0.957162063831112,0,0,0.957162063831112,Basin234466,Basin234466,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,52.75,72.75,1.0,3674.0,3695.124076,2462.425618,0.666398629,4.0,,,,,,,,,,Asia,Asia,0.0,1.0,0,0.957162063831112,Calculated,0.04283793616888798
7897.0,0.749999999999979,1,15,0.0,0.0,,,1,1,,Basin234473,Basin234473,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,56.25,72.75,1.0,3674.0,3695.124076,2391.260623,0.647139466,4.0,,,,,,,,,,Asia,Asia,1.0,1.0,0,0.8628,Size Mean (Size 15),0.1372
7898.0,0.999999999999915,0,6,605.52766715,605.52766715,1.0,0.0,1,1,,Basin234499,Basin234499,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,69.25,72.75,1.0,918.0,923.781019,359.9403329,0.389638156,1.0,,,,,,,,,,Asia,Asia,0.0,1.0,0,0.6664,Size Mean (Size 6),0.3336
7899.0,1.0,0,6,433.93784308,433.93784308,1.0,0.0,1,1,,Basin234500,Basin234500,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,69.75,72.75,1.0,918.0,923.781019,358.5202675,0.388100924,1.0,,,,,,,,,,Asia,Asia,0.0,1.0,0,0.6664,Size Mean (Size 6),0.3336
7900.0,1.0,0,3,244.87643692,244.87643692,1.0,0.0,1,1,,Basin234501,Basin234501,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,70.25,72.75,1.0,918.0,923.781019,490.6512171,0.531133685,1.0,,,,,,,,,,Asia,Asia,0.0,1.0,0,0.75,Fixed (Size <= 4 Grids),0.25
7901.0,1.0,0,6,1950.19927552,698.79618944,0.35832040254126,0.64167959745874,0,0,0.64167959745874,Basin234502,Basin234502,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,70.75,72.75,1.0,2807.0,2823.068598,2285.046772,0.8094195,3.0,,,,,,,,,,Asia,Asia,0.0,1.0,0,0.64167959745874,Calculated,0.35832040254125996
7902.0,1.0,0,3,493.41116283,493.41116283,1.0,0.0,1,1,,Basin234503,Basin234503,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,71.25,72.75,1.0,918.0,923.781019,369.0433794,0.399492273,1.0,,,,,,,,,,Asia,Asia,0.0,1.0,0,0.75,Fixed (Size <= 4 Grids),0.25
7903.0,0.999999999999957,0,5,694.95441344,418.47258362,0.602158322225159,0.397841677774841,0,0,0.397841677774841,Basin234504,Basin234504,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,71.75,72.75,1.0,1863.0,1873.424808,1260.381166,0.672768483,2.0,,,,,,,,,,Asia,Asia,0.0,1.0,0,0.397841677774841,Calculated,0.602158322225159
7904.0,0.999999999999915,0,3,343.18654954,343.18654954,1.0,0.0,1,1,,Basin234505,Basin234505,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,72.25,72.75,1.0,918.0,923.781019,77.97051184,0.084403674,1.0,,,,,,,,,,Asia,Asia,0.0,1.0,0,0.75,Fixed (Size <= 4 Grids),0.25
7905.0,0.999999999999801,0,6,68.494759444,68.494759444,1.0,0.0,1,1,,Basin234506,Basin234506,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,72.75,72.75,1.0,918.0,923.781019,0.0,0.0,1.0,,,,,,,,,,Asia,Asia,0.0,1.0,0,0.6664,Size Mean (Size 6),0.3336
7906.0,0.999999999999829,0,3,242.1365769,242.1365769,1.0,0.0,1,1,,Basin234509,Basin234509,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,74.25,72.75,1.0,918.0,923.781019,0.0,0.0,1.0,,,,,,,,,,Asia,Asia,0.0,1.0,0,0.75,Fixed (Size <= 4 Grids),0.25
7907.0,0.0,1,3,0.0,0.0,,,1,1,,Basin234510,Basin234510,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,74.75,72.75,1.0,918.0,923.781019,0.0,0.0,1.0,,,,,,,,,,Asia,Asia,1.0,1.0,0,0.75,Fixed (Size <= 4 Grids),0.25
7908.0,0.999999999999915,0,3,450.16362313,450.16362313,1.0,0.0,1,1,,Basin234511,Basin234511,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,75.25,72.75,1.0,918.0,923.781019,72.55595834,0.078542378,1.0,,,,,,,,,,Asia,Asia,0.0,1.0,0,0.75,Fixed (Size <= 4 Grids),0.25
7909.0,0.999999999999801,0,6,71.80178006,71.80178006,1.0,0.0,1,1,,Basin234516,Basin234516,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,77.75,72.75,1.0,918.0,923.781019,0.0,0.0,1.0,,,,,,,,,,Asia,Asia,0.0,1.0,0,0.6664,Size Mean (Size 6),0.3336
7910.0,8.5e-14,1,3,0.0,0.0,,,1,1,,Basin234518,Basin234518,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,78.75,72.75,1.0,918.0,923.781019,0.0,0.0,1.0,,,,,,,,,,Asia,Asia,1.0,1.0,0,0.75,Fixed (Size <= 4 Grids),0.25
7911.0,0.999999999999915,0,3,284.00799974,284.00799974,1.0,0.0,1,1,,Basin234519,Basin234519,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,79.25,72.75,1.0,918.0,923.781019,94.94615038,0.102779932,1.0,,,,,,,,,,Asia,Asia,0.0,1.0,0,0.75,Fixed (Size <= 4 Grids),0.25
7912.0,1.0,0,12,832.85337101,82.63283979,0.099216551996171,0.900783448003829,0,0,0.900783448003829,Basin234522,Basin234522,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,80.75,72.75,1.0,2756.0,2771.343057,2162.927124,0.780461704,3.0,,,,,,,,,,Asia,Asia,0.0,1.0,0,0.900783448003829,Calculated,0.09921655199617097
7913.0,1.0,0,3,129.47708351,129.47708351,1.0,0.0,1,1,,Basin234572,Basin234572,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,105.75,72.75,1.0,918.0,923.781019,629.2903296,0.681211582,1.0,,,,,,,,,,Asia,Asia,0.0,1.0,0,0.75,Fixed (Size <= 4 Grids),0.25
7914.0,0.999999999999992,0,24,7687.178809019,3730.17537106,0.485246338576587,0.514753661423413,0,0,0.514753661423413,Basin234600,Basin234600,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,119.75,72.75,2.0,10414.0,10471.71216,10255.2083,0.979324885,11.0,,,,,,,,,,Asia,Asia,0.0,1.0,0,0.514753661423413,Calculated,0.48524633857658706
7915.0,1.0,0,3,7319.64471521,7319.64471521,1.0,0.0,1,1,,Basin234601,Basin234601,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,120.25,72.75,1.0,918.0,923.781019,642.9402764,0.695987754,1.0,,,,,,,,,,Asia,Asia,0.0,1.0,0,0.75,Fixed (Size <= 4 Grids),0.25
7916.0,0.999999999999915,0,3,3888.89122044,3888.89122044,1.0,0.0,1,1,,Basin234602,Basin234602,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,120.75,72.75,1.0,918.0,923.781019,618.5204296,0.669553083,1.0,,,,,,,,,,Asia,Asia,0.0,1.0,0,0.75,Fixed (Size <= 4 Grids),0.25
7917.0,0.999999999999915,0,3,3502.61405683,3502.61405683,1.0,0.0,1,1,,Basin234603,Basin234603,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,121.25,72.75,1.0,918.0,923.781019,614.5915521,0.665300043,1.0,,,,,,,,,,Asia,Asia,0.0,1.0,0,0.75,Fixed (Size <= 4 Grids),0.25
7918.0,0.999999999999915,0,3,3647.322848829,3647.322848829,1.0,0.0,1,1,,Basin234605,Basin234605,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,122.25,72.75,1.0,918.0,923.781019,563.1228471,0.609584778,1.0,,,,,,,,,,Asia,Asia,0.0,1.0,0,0.75,Fixed (Size <= 4 Grids),0.25
7919.0,1.0,0,6,180.37815647,180.37815647,1.0,0.0,1,1,,Basin234606,Basin234606,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,122.75,72.75,1.0,918.0,923.781019,565.3641989,0.612011058,1.0,,,,,,,,,,Asia,Asia,0.0,1.0,0,0.6664,Size Mean (Size 6),0.3336
7920.0,0.999999999999992,0,24,8118.7743546,870.76427283,0.107253168372223,0.892746831627777,0,0,0.892746831627777,Basin234607,Basin234607,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,123.25,72.75,2.0,10234.0,10290.90506,9707.924909,0.943349963,11.0,,,,,,,,,,Asia,Asia,0.0,1.0,0,0.892746831627777,Calculated,0.10725316837222298
7921.0,1.0,0,9,576.56319237,183.52391329,0.31830667603947,0.68169332396053,0,0,0.68169332396053,Basin234618,Basin234618,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,128.75,72.75,1.0,2756.0,2771.343057,2277.507925,0.821806567,3.0,,,,,,,,,,Asia,Asia,0.0,1.0,0,0.68169332396053,Calculated,0.31830667603947005
7922.0,1.0,0,3,174.58103271000002,174.58103271000002,1.0,0.0,1,1,,Basin234619,Basin234619,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,129.25,72.75,1.0,918.0,923.781019,0.0,0.0,1.0,,,,,,,,,,Asia,Asia,0.0,1.0,0,0.75,Fixed (Size <= 4 Grids),0.25
7923.0,0.666666666666711,1,8,0.0,0.0,,,1,1,,Basin234642,Basin234642,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,140.75,72.75,2.0,2807.0,2823.068598,1601.55704,0.567310706,3.0,,,,,,,,,,Asia,Asia,1.0,1.0,0,0.7054,Size Mean (Size 8),0.2946
7924.0,1.0,0,3,218.611242257,218.611242257,1.0,0.0,1,1,,Basin234643,Basin234643,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,141.25,72.75,1.0,918.0,923.781019,347.9255548,0.376632067,1.0,,,,,,,,,,Asia,Asia,0.0,1.0,0,0.75,Fixed (Size <= 4 Grids),0.25
7925.0,1.0,0,3,104.25175089,104.25175089,1.0,0.0,1,1,,Basin234644,Basin234644,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,141.75,72.75,1.0,918.0,923.781019,116.3173125,0.125914378,1.0,,,,,,,,,,Asia,Asia,0.0,1.0,0,0.75,Fixed (Size <= 4 Grids),0.25
7926.0,1.0,0,3,75.32314646,75.32314646,1.0,0.0,1,1,,Basin234645,Basin234645,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,142.25,72.75,1.0,918.0,923.781019,0.0,0.0,1.0,,,,,,,,,,Asia,Asia,0.0,1.0,0,0.75,Fixed (Size <= 4 Grids),0.25
7927.0,1.0,0,3,18.996493123999997,18.996493123999997,1.0,0.0,1,1,,Basin234646,Basin234646,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,142.75,72.75,1.0,918.0,923.781019,0.0,0.0,1.0,,,,,,,,,,Asia,Asia,0.0,1.0,0,0.75,Fixed (Size <= 4 Grids),0.25
7928.0,1.0,0,3,19.87819308,19.87819308,1.0,0.0,1,1,,Basin234647,Basin234647,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,143.25,72.75,1.0,918.0,923.781019,0.0,0.0,1.0,,,,,,,,,,Asia,Asia,0.0,1.0,0,0.75,Fixed (Size <= 4 Grids),0.25
7929.0,1.0,0,6,47.411069,47.411069,1.0,0.0,1,1,,Basin234648,Basin234648,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,143.75,72.75,1.0,918.0,923.781019,0.0,0.0,1.0,,,,,,,,,,Asia,Asia,0.0,1.0,0,0.6664,Size Mean (Size 6),0.3336
7930.0,0.999999999999915,0,6,42.70380989,42.70380989,1.0,0.0,1,1,,Basin234649,Basin234649,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,144.25,72.75,1.0,918.0,923.781019,0.0,0.0,1.0,,,,,,,,,,Asia,Asia,0.0,1.0,0,0.6664,Size Mean (Size 6),0.3336
7931.0,0.999999999999915,0,6,39.40708732,39.40708732,1.0,0.0,1,1,,Basin234650,Basin234650,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,144.75,72.75,1.0,918.0,923.781019,0.0,0.0,1.0,,,,,,,,,,Asia,Asia,0.0,1.0,0,0.6664,Size Mean (Size 6),0.3336
7932.0,1.0,0,25,2444.430992918,15.447525004,0.006319476822522,0.993680523177478,0,0,0.993680523177478,Basin234832,Basin234832,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,-124.25,73.25,2.0,11658.0,11723.61186,11665.10283,0.9950093,13.0,,,,,,,,,,North_America,North America,0.0,1.0,0,0.993680523177478,Calculated,0.0063194768225219855
7933.0,1.0,0,4,277.748103021,81.37749036299999,0.292990265200289,0.707009734799711,0,0,0.707009734799711,Basin234845,Basin234845,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,-117.75,73.25,1.0,1785.0,1795.685773,1761.388801,0.980900349,2.0,,,,,,,,,,North_America,North America,0.0,1.0,0,0.707009734799711,Calculated,0.29299026520028904
7934.0,1.0,0,2,445.468318264,445.468318264,1.0,0.0,1,1,,Basin234846,Basin234846,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,-117.25,73.25,1.0,892.0,897.8428864,741.6289263,0.82601192,1.0,,,,,,,,,,North_America,North America,0.0,1.0,0,0.75,Fixed (Size <= 4 Grids),0.25
7935.0,1.0,0,8,482.66238281,129.68011428,0.2686766545282,0.7313233454718,0,0,0.7313233454718,Basin234847,Basin234847,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,-116.75,73.25,1.0,1811.0,1821.623905,1463.477523,0.803391698,2.0,,,,,,,,,,North_America,North America,0.0,1.0,0,0.7313233454718,Calculated,0.2686766545282
7936.0,1.0,0,8,616.197778879,299.974364839,0.486815069967827,0.513184930032173,0,0,0.513184930032173,Basin234848,Basin234848,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,-116.25,73.25,1.0,1811.0,1821.623905,1480.868549,0.812938689,2.0,,,,,,,,,,North_America,North America,0.0,1.0,0,0.513184930032173,Calculated,0.486815069967827
7937.0,1.0,0,12,465.245023534,157.32310443,0.33815107410494,0.66184892589506,0,0,0.66184892589506,Basin234849,Basin234849,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,-115.75,73.25,1.0,1811.0,1821.623905,1453.753142,0.798053395,2.0,,,,,,,,,,North_America,North America,0.0,1.0,0,0.66184892589506,Calculated,0.33815107410494005
7938.0,0.999999999999986,0,8,246.740994328,117.58732858,0.476561784555702,0.523438215444298,0,0,0.523438215444298,Basin234850,Basin234850,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,-115.25,73.25,1.0,1811.0,1821.623905,1410.345246,0.774224164,2.0,,,,,,,,,,North_America,North America,0.0,1.0,0,0.523438215444298,Calculated,0.476561784555702
7939.0,0.999999999999972,0,4,182.17399811,182.17399811,1.0,0.0,1,1,,Basin234851,Basin234851,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,-114.75,73.25,1.0,892.0,897.8428864,599.0851331,0.667249407,1.0,,,,,,,,,,North_America,North America,0.0,1.0,0,0.75,Fixed (Size <= 4 Grids),0.25
7940.0,0.999999999999943,0,4,247.37737629,247.37737629,1.0,0.0,1,1,,Basin234852,Basin234852,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,-114.25,73.25,1.0,892.0,897.8428864,546.4590847,0.608635534,1.0,,,,,,,,,,North_America,North America,0.0,1.0,0,0.75,Fixed (Size <= 4 Grids),0.25
7941.0,0.999999999999972,0,6,8.74817885,8.74817885,1.0,0.0,1,1,,Basin234866,Basin234866,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,-107.25,73.25,1.0,892.0,897.8428864,373.2713591,0.415742403,1.0,,,,,,,,,,North_America,North America,0.0,1.0,0,0.6664,Size Mean (Size 6),0.3336
7942.0,0.999999999999986,0,8,54.053146679,33.864836716,0.626509996117519,0.373490003882481,0,0,0.373490003882481,Basin234867,Basin234867,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,-106.75,73.25,1.0,1811.0,1821.623905,1222.615995,0.671168177,2.0,,,,,,,,,,North_America,North America,0.0,1.0,0,0.373490003882481,Calculated,0.626509996117519
7943.0,1.0,0,4,21.015985581,21.015985581,1.0,0.0,1,1,,Basin234868,Basin234868,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,-106.25,73.25,1.0,892.0,897.8428864,446.1038269,0.496861794,1.0,,,,,,,,,,North_America,North America,0.0,1.0,0,0.75,Fixed (Size <= 4 Grids),0.25
7944.0,0.0,1,4,0.0,0.0,,,1,1,,Basin234876,Basin234876,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,-102.25,73.25,1.0,892.0,897.8428864,0.0,0.0,1.0,,,,,,,,,,North_America,North America,1.0,1.0,0,0.75,Fixed (Size <= 4 Grids),0.25
7945.0,0.999999999999972,0,4,29.84524192,29.84524192,1.0,0.0,1,1,,Basin234878,Basin234878,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,-101.25,73.25,1.0,892.0,897.8428864,0.0,0.0,1.0,,,,,,,,,,North_America,North America,0.0,1.0,0,0.75,Fixed (Size <= 4 Grids),0.25
7946.0,1.0,0,2,91.43310884,91.43310884,1.0,0.0,1,1,,Basin234879,Basin234879,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,-100.75,73.25,1.0,892.0,897.8428864,344.2061912,0.383370183,1.0,,,,,,,,,,North_America,North America,0.0,1.0,0,0.75,Fixed (Size <= 4 Grids),0.25
7947.0,1.0,0,8,258.678329536,37.483187703,0.144902697377994,0.855097302622006,0,0,0.855097302622006,Basin234880,Basin234880,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,-100.25,73.25,1.0,2678.0,2693.528659,2313.69563,0.858983112,3.0,,,,,,,,,,North_America,North America,0.0,1.0,0,0.855097302622006,Calculated,0.144902697377994
7948.0,1.0,0,20,1579.457441749,288.66092309000004,0.182759544803153,0.817240455196847,0,0,0.817240455196847,Basin234884,Basin234884,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,-98.25,73.25,2.0,5486.0,5516.672619,5099.450998,0.924370785,6.0,,,,,,,,,,North_America,North America,0.0,1.0,0,0.817240455196847,Calculated,0.18275954480315304
7949.0,1.0,0,4,60.43709883,60.43709883,1.0,0.0,1,1,,Basin234885,Basin234885,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,-97.75,73.25,1.0,892.0,897.8428864,407.7250007,0.454116201,1.0,,,,,,,,,,North_America,North America,0.0,1.0,0,0.75,Fixed (Size <= 4 Grids),0.25
7950.0,1.0,0,2,14.46852371,14.46852371,1.0,0.0,1,1,,Basin234886,Basin234886,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,-97.25,73.25,1.0,892.0,897.8428864,198.827106,0.221449776,1.0,,,,,,,,,,North_America,North America,0.0,1.0,0,0.75,Fixed (Size <= 4 Grids),0.25
7951.0,0.999999999999972,0,2,22.30390311,22.30390311,1.0,0.0,1,1,,Basin234887,Basin234887,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,-96.75,73.25,1.0,892.0,897.8428864,0.0,0.0,1.0,,,,,,,,,,North_America,North America,0.0,1.0,0,0.75,Fixed (Size <= 4 Grids),0.25
7952.0,0.999999999999991,0,8,223.134616748,12.770448682,0.057232037180598,0.942767962819402,0,0,0.942767962819402,Basin234889,Basin234889,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,-95.75,73.25,1.0,2678.0,2693.528659,1735.601919,0.644359923,3.0,,,,,,,,,,North_America,North America,0.0,1.0,0,0.942767962819402,Calculated,0.057232037180597994
7953.0,1.0,0,6,467.491931749,81.51559157,0.174367911046145,0.825632088953855,0,0,0.825632088953855,Basin234898,Basin234898,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,-91.25,73.25,1.0,2678.0,2693.528659,2095.893673,0.778121913,3.0,,,,,,,,,,North_America,North America,0.0,1.0,0,0.825632088953855,Calculated,0.17436791104614502
7954.0,0.999999999999972,0,4,17.19383172,17.19383172,1.0,0.0,1,1,,Basin234902,Basin234902,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,-89.25,73.25,1.0,892.0,897.8428864,0.0,0.0,1.0,,,,,,,,,,North_America,North America,0.0,1.0,0,0.75,Fixed (Size <= 4 Grids),0.25
7955.0,0.999999999999991,0,6,514.088047365,117.702563445,0.22895409463086,0.771045905369141,0,0,0.771045905369141,Basin234903,Basin234903,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,-88.75,73.25,1.0,2678.0,2693.528659,2408.868293,0.894316934,3.0,,,,,,,,,,North_America,North America,0.0,1.0,0,0.771045905369141,Calculated,0.22895409463085903
7956.0,1.0,0,8,189.659952087,71.885567497,0.379023440141042,0.620976559858958,0,0,0.620976559858958,Basin234908,Basin234908,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,-86.25,73.25,1.0,1785.0,1795.685773,1531.940335,0.853122722,2.0,,,,,,,,,,North_America,North America,0.0,1.0,0,0.620976559858958,Calculated,0.37902344014104195
7957.0,0.999999999999943,0,4,20.472238236,20.472238236,1.0,0.0,1,1,,Basin234909,Basin234909,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,-85.75,73.25,1.0,892.0,897.8428864,0.0,0.0,1.0,,,,,,,,,,North_America,North America,0.0,1.0,0,0.75,Fixed (Size <= 4 Grids),0.25
7958.0,8.5e-14,1,4,0.0,0.0,,,1,1,,Basin234910,Basin234910,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,-85.25,73.25,1.0,892.0,897.8428864,174.4626486,0.194313116,1.0,,,,,,,,,,North_America,North America,1.0,1.0,0,0.75,Fixed (Size <= 4 Grids),0.25
7959.0,0.999999999999972,0,4,77.91308398000001,77.91308398000001,1.0,0.0,1,1,,Basin234911,Basin234911,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,-84.75,73.25,1.0,892.0,897.8428864,462.800991,0.515458771,1.0,,,,,,,,,,North_America,North America,0.0,1.0,0,0.75,Fixed (Size <= 4 Grids),0.25
7960.0,0.999999999999981,0,6,830.786891493,188.32160471,0.226678594280139,0.773321405719861,0,0,0.773321405719861,Basin234912,Basin234912,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,-84.25,73.25,1.0,2678.0,2693.528659,2137.163705,0.793443834,3.0,,,,,,,,,,North_America,North America,0.0,1.0,0,0.773321405719861,Calculated,0.22667859428013903
7961.0,1.0,0,6,668.883341251,196.240122061,0.293384675560877,0.706615324439123,0,0,0.706615324439123,Basin234918,Basin234918,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,-81.25,73.25,1.0,1785.0,1795.685773,1297.513987,0.722572962,2.0,,,,,,,,,,North_America,North America,0.0,1.0,0,0.706615324439123,Calculated,0.293384675560877
7962.0,1.0,0,4,176.231818402,176.231818402,1.0,0.0,1,1,,Basin234919,Basin234919,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,-80.75,73.25,1.0,892.0,897.8428864,468.8265713,0.522169946,1.0,,,,,,,,,,North_America,North America,0.0,1.0,0,0.75,Fixed (Size <= 4 Grids),0.25
7963.0,1.0,0,4,754.804715391,293.021394621,0.388208219485235,0.611791780514765,0,0,0.611791780514765,Basin234920,Basin234920,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,-80.25,73.25,1.0,1785.0,1795.685773,368.8067633,0.205384911,2.0,,,,,,,,,,North_America,North America,0.0,1.0,0,0.611791780514765,Calculated,0.388208219485235
7964.0,0.999999999999986,0,6,1225.80428724,757.72010631,0.61814117816154,0.38185882183846,0,0,0.38185882183846,Basin234926,Basin234926,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,-77.25,73.25,1.0,1785.0,1795.685773,0.0,0.0,2.0,,,,,,,,,,North_America,North America,0.0,1.0,0,0.38185882183846,Calculated,0.61814117816154
7965.0,0.999999999999972,0,4,469.948699446,469.948699446,1.0,0.0,1,1,,Basin234927,Basin234927,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,-76.75,73.25,1.0,892.0,897.8428864,202.3568101,0.225381092,1.0,,,,,,,,,,North_America,North America,0.0,1.0,0,0.75,Fixed (Size <= 4 Grids),0.25
7966.0,0.999999999999972,0,2,21.45354926,21.45354926,1.0,0.0,1,1,,Basin234928,Basin234928,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,-76.25,73.25,1.0,892.0,897.8428864,0.0,0.0,1.0,,,,,,,,,,North_America,North America,0.0,1.0,0,0.75,Fixed (Size <= 4 Grids),0.25
7967.0,0.0,1,4,0.0,0.0,,,1,1,,Basin234969,Basin234969,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,-55.75,73.25,1.0,892.0,897.8428864,0.0,0.0,1.0,,,,,,,,,,North_America,North America,1.0,1.0,0,,Masked (No Data),
7968.0,0.0,1,4,0.0,0.0,,,1,1,,Basin234970,Basin234970,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,-55.25,73.25,1.0,1785.0,1795.685773,0.0,0.0,2.0,,,,,,,,,,North_America,North America,1.0,1.0,0,,Masked (No Data),
7969.0,0.0,1,15,0.0,0.0,,,1,1,,Basin235026,Basin235026,individual river,0.0,0.0,0.0,not defined,Arctic Ocean,not defined,-27.25,73.25,1.0,3648.0,3669.185943,0.0,0.0,4.0,,,,,,,,,,North_America,North America,1.0,1.0,0,,Masked (No Data),
